,date,clientId,deviceCategory,browser,browserVersion,sessions,transactions,transactionRevenue
693,2020-01-10,1949280966.1578682955,desktop,Chrome,79.0.3945.117,2,0,0
694,2020-01-10,1958743417.1578689795,mobile,Safari,13.0.4,1,0,0
695,2020-01-10,1974816404.1578674101,mobile,Chrome,79.0.3945.93,1,0,0
696,2020-01-10,2028444205.1578671468,mobile,Safari,13.0.4,1,0,0
697,2020-01-10,2090204848.1578638431,mobile,Safari,13.0.4,1,0,0
698,2020-01-10,2104118300.1578559238,mobile,Samsung Internet,11.0,2,0,0
699,2020-01-10,2112386360.1522678836,mobile,Safari,13.0.4,1,0,0
700,2020-01-10,2133869256.1578678053,desktop,Chrome,69.0.3494.0,1,0,0
701,2020-01-10,216292010.1578650240,mobile,Safari,13.0.4,1,0,0
702,2020-01-10,410452415.1578678094,mobile,Chrome,79.0.3945.116,1,0,0
703,2020-01-10,436598343.1578672387,mobile,Safari,13.0.3,1,0,0
704,2020-01-10,474542139.1578659443,desktop,Firefox,72.0,1,0,0
705,2020-01-10,62007258.1578627493,mobile,Safari,13.0.4,1,0,0
706,2020-01-10,674135204.1578650959,mobile,Safari,604.1,1,0,0
707,2020-01-10,676595283.1578670364,desktop,Safari,13.0.4,1,0,0
708,2020-01-10,858295319.1578667376,desktop,Chrome,79.0.3945.117,1,0,0
709,2020-01-10,901437037.1578676523,desktop,Chrome,79.0.3945.117,1,0,0
710,2020-01-10,903686769.1578629970,mobile,Safari,13.0.4,1,0,0
711,2020-01-10,906154326.1578672364,desktop,Firefox,72.0,2,1,29.98
712,2020-01-10,914339661.1578632284,mobile,Samsung Internet,10.2,1,0,0
713,2020-01-10,925777994.1578667127,mobile,Safari,13.0.4,1,0,0
714,2020-01-11,1028044213.1578727394,mobile,Safari,13.0.1,1,0,0
715,2020-01-11,1030184698.1578715832,mobile,UC Browser,11.9.4.974,1,0,0
716,2020-01-11,1037309935.1578751882,mobile,Safari,13.0.4,1,0,0
717,2020-01-11,105537339.1578731145,mobile,Safari,13.0.4,1,0,0
718,2020-01-11,1086850942.1578723760,mobile,Safari,13.0.4,1,0,0
719,2020-01-11,109790096.1578786393,mobile,Safari,13.0.4,1,0,0
720,2020-01-11,1106503235.1578714566,desktop,Safari,13.0.4,1,0,0
721,2020-01-11,1141948774.1578713712,mobile,Chrome,79.0.3945.116,1,0,0
722,2020-01-11,1161430789.1578707007,desktop,Chrome,79.0.3945.117,1,0,0
723,2020-01-11,1201385477.1578729785,mobile,Safari,12.1.2,1,0,0
724,2020-01-11,1244952756.1578777246,mobile,Chrome,79.0.3945.93,1,0,0
725,2020-01-11,1294996239.1578760749,mobile,Chrome,79.0.3945.116,1,0,0
726,2020-01-11,1313406690.1578785024,desktop,Chrome,79.0.3945.79,1,0,0
727,2020-01-11,1328854779.1578748761,desktop,Chrome,79.0.3945.117,1,0,0
728,2020-01-11,1389101684.1578711233,mobile,Safari,10.0,1,0,0
729,2020-01-11,1395183022.1578718699,desktop,Chrome,79.0.3945.88,1,0,0
730,2020-01-11,1409192060.1578766691,mobile,Chrome,79.0.3945.116,1,0,0
731,2020-01-11,1415536071.1578715767,mobile,UC Browser,11.9.4.974,1,0,0
732,2020-01-11,1430315092.1578729884,mobile,Samsung Internet,10.2,1,0,0
733,2020-01-11,1433414083.1578780766,mobile,Samsung Internet,10.2,1,0,0
734,2020-01-11,1506117778.1578715742,mobile,Chrome,70.0.3538.64,1,0,0
735,2020-01-11,1517119794.1578771829,mobile,Chrome,79.0.3945.116,1,0,0
736,2020-01-11,1568603959.1578731890,mobile,Safari,13.0.4,1,0,0
737,2020-01-11,1611722021.1578706947,mobile,Chrome,79.0.3945.116,1,0,0
738,2020-01-11,1626410301.1578739813,tablet,Safari,11.0,1,0,0
739,2020-01-11,1640382564.1578754083,desktop,Safari,13.0.3,1,0,0
740,2020-01-11,164278998.1578715802,mobile,UC Browser,11.9.4.974,1,0,0
741,2020-01-11,165927569.1578783834,mobile,Safari,13.0.4,1,0,0
742,2020-01-11,1680789190.1577434385,desktop,Safari,13.0.4,2,0,0
743,2020-01-11,1683761183.1578777131,tablet,Safari,12.1.2,1,0,0
744,2020-01-11,1722944079.1578754272,mobile,Safari,12.1.2,1,0,0
745,2020-01-11,1727231407.1578730671,mobile,Safari,12.1.2,1,0,0
746,2020-01-11,1733214685.1578747647,desktop,Chrome,79.0.3945.117,1,0,0
747,2020-01-11,1795561403.1578737781,mobile,Chrome,79.0.3945.73,1,0,0
748,2020-01-11,18090411.1578724323,mobile,Chrome,79.0.3945.116,1,0,0
749,2020-01-11,181514912.1578736877,desktop,Chrome,79.0.3945.117,1,0,0
750,2020-01-11,1833972315.1578724594,mobile,Chrome,79.0.3945.73,1,0,0
751,2020-01-11,1839783224.1578744967,mobile,Safari,13.0.4,1,0,0
752,2020-01-11,1843524875.1578750406,desktop,Safari,10.0,1,0,0
753,2020-01-11,1863971234.1578730828,desktop,Internet Explorer,11.0,1,0,0
754,2020-01-11,192105039.1578725483,mobile,Safari,604.1,1,0,0
755,2020-01-11,1923677008.1578726676,mobile,Chrome,79.0.3945.116,1,0,0
756,2020-01-11,1944575189.1578780405,desktop,Chrome,79.0.3945.117,1,0,0
757,2020-01-11,1953823841.1578715788,mobile,UC Browser,11.9.4.974,1,0,0
758,2020-01-11,2009787609.1578709607,tablet,Safari,11.0,1,0,0
759,2020-01-11,2017371887.1578749757,mobile,Chrome,79.0.3945.116,1,0,0
760,2020-01-11,2071613200.1578720460,mobile,Chrome,79.0.3945.116,1,0,0
761,2020-01-11,245631464.1578716135,tablet,Chrome,79.0.3945.93,3,0,0
762,2020-01-11,2602473.1578731289,mobile,Safari,13.0.4,1,0,0
763,2020-01-11,310017675.1578731437,mobile,Safari,13.0.4,1,0,0
764,2020-01-11,322426241.1578715990,mobile,Chrome,79.0.3945.116,1,0,0
765,2020-01-11,32979108.1578766516,desktop,Safari,13.0.4,1,0,0
766,2020-01-11,341102343.1578782730,desktop,Chrome,76.0.3809.102,1,0,0
767,2020-01-11,354908179.1578729528,mobile,Safari,11.0,1,0,0
768,2020-01-11,377643161.1578740717,mobile,Chrome,63.0.3239.111,1,0,0
769,2020-01-11,436598343.1578672387,mobile,Safari,13.0.3,1,1,36.98
770,2020-01-11,54606206.1578731048,desktop,Safari,13.0.4,1,0,0
771,2020-01-11,547489587.1578759503,desktop,Safari,11.1.2,1,0,0
772,2020-01-11,591707540.1578724163,mobile,Chrome,79.0.3945.116,1,0,0
773,2020-01-11,616210871.1578733070,mobile,Safari,12.1.2,1,0,0
774,2020-01-11,709179754.1578719297,mobile,Safari,13.0.4,2,0,0
775,2020-01-11,731840451.1578724027,desktop,Firefox,68.0,1,0,0
776,2020-01-11,756772782.1578742489,tablet,Safari,12.1.2,1,0,0
777,2020-01-11,802420579.1578715821,mobile,UC Browser,11.9.4.974,1,0,0
778,2020-01-11,810532969.1578724115,mobile,Safari,13.0.4,1,0,0
779,2020-01-11,853144347.1578729050,mobile,Chrome,78.0.3904.108,1,0,0
780,2020-01-11,866757734.1578777529,tablet,Safari,12.1.2,1,0,0
781,2020-01-11,876984879.1578767772,desktop,Safari,13.0.4,1,0,0
782,2020-01-11,900920602.1578732400,mobile,Safari,13.0.4,2,0,0
783,2020-01-11,930662321.1578729653,mobile,Safari,604.1,2,0,0
784,2020-01-11,930691744.1578763744,mobile,Safari,13.0.4,1,0,0
785,2020-01-11,962048973.1578737107,mobile,Samsung Internet,10.2,1,0,0
786,2020-01-11,962699588.1578722136,mobile,Safari,13.0.4,1,0,0
787,2020-01-12,1033580084.1578860433,mobile,Safari,13.0.4,1,0,0
788,2020-01-12,1105748592.1578810680,mobile,Samsung Internet,10.1,1,0,0
789,2020-01-12,114716891.1578792910,mobile,Chrome,79.0.3945.93,1,0,0
790,2020-01-12,1159112701.1578815879,desktop,Edge,18.18363,1,0,0
791,2020-01-12,1160326337.1578837538,mobile,Safari,13.0.4,1,0,0
792,2020-01-12,1183183034.1578818187,mobile,Chrome,79.0.3945.93,1,0,0
793,2020-01-12,1287967830.1578816461,mobile,Samsung Internet,10.2,2,0,0
794,2020-01-12,1300715068.1578794523,mobile,Chrome,79.0.3945.116,1,0,0
795,2020-01-12,1424212602.1578827907,desktop,Safari,13.0.4,1,0,0
796,2020-01-12,1476181521.1578797775,mobile,Safari,13.0.4,1,0,0
797,2020-01-12,1493987465.1578825656,mobile,Chrome,75.0.3770.101,1,0,0
798,2020-01-12,1547997569.1578340604,mobile,Chrome,79.0.3945.116,1,0,0
799,2020-01-12,1584645258.1578794197,mobile,Chrome,79.0.3945.116,1,0,0
800,2020-01-12,1587825265.1578794120,mobile,Chrome,79.0.3945.116,1,0,0
801,2020-01-12,1606840977.1578828585,mobile,Chrome,69.0.3497.128,1,0,0
802,2020-01-12,165081414.1578845584,desktop,Safari,13.0.4,1,0,0
803,2020-01-12,1654525054.1578857920,desktop,Chrome,67.0.3396.87,1,0,0
804,2020-01-12,165927569.1578783834,mobile,Safari,13.0.4,1,0,0
805,2020-01-12,1680672983.1578841784,tablet,Safari,12.1.2,1,0,0
806,2020-01-12,1695096400.1578799094,mobile,Safari,13.0.4,1,0,0
807,2020-01-12,1696919188.1578830878,desktop,Chrome,79.0.3945.88,1,0,0
808,2020-01-12,1702222798.1578867516,mobile,Samsung Internet,10.2,2,0,0
809,2020-01-12,1755493167.1578829035,desktop,Chrome,79.0.3945.88,1,0,0
810,2020-01-12,1767376547.1578793027,mobile,Opera,55.2.2719.50740,1,0,0
811,2020-01-12,1773127806.1578642815,desktop,Firefox,72.0,1,0,0
812,2020-01-12,1782537308.1578790477,mobile,Samsung Internet,10.2,1,0,0
813,2020-01-12,1838210618.1578792617,mobile,Samsung Internet,10.2,1,0,0
814,2020-01-12,1946137220.1578837992,desktop,Internet Explorer,11.0,2,0,0
815,2020-01-12,1974664812.1578845387,mobile,Safari,13.0.4,1,0,0
816,2020-01-12,2033259291.1578794487,mobile,Safari,13.0.4,1,0,0
817,2020-01-12,2041160252.1578792545,mobile,Safari,13.0.1,1,0,0
818,2020-01-12,2053974850.1578792899,mobile,Chrome,79.0.3945.116,1,0,0
819,2020-01-12,210345413.1578811383,tablet,Chrome,79.0.3945.79,1,0,0
820,2020-01-12,2138158613.1578823165,mobile,Safari,13.0.1,1,0,0
821,2020-01-12,2143476648.1578865979,mobile,Safari,13.0.4,1,0,0
822,2020-01-12,233930181.1578822668,mobile,Samsung Internet,10.2,1,0,0
823,2020-01-12,270132161.1578794019,desktop,Chrome,79.0.3945.117,1,0,0
824,2020-01-12,276859200.1578846527,desktop,Chrome,79.0.3945.117,1,0,0
825,2020-01-12,281464231.1578861170,mobile,Safari,13.0.4,1,0,0
826,2020-01-12,300596552.1578809395,mobile,Chrome,79.0.3945.116,1,0,0
827,2020-01-12,325299599.1578810519,mobile,Chrome,79.0.3945.116,1,0,0
828,2020-01-12,337619254.1578860789,mobile,Safari,13.0.4,1,0,0
829,2020-01-12,346298478.1578845850,mobile,Safari,13.0.4,1,0,0
830,2020-01-12,351091550.1578867968,mobile,Safari,13.0.4,1,0,0
831,2020-01-12,371528376.1578849352,mobile,Chrome,79.0.3945.116,1,0,0
832,2020-01-12,375684821.1578867819,desktop,Edge,18.18362,1,0,0
833,2020-01-12,426133241.1578305883,mobile,Safari,13.0.4,1,0,0
834,2020-01-12,443229013.1578854070,mobile,Safari,13.0.4,1,0,0
835,2020-01-12,540777107.1578787538,mobile,Safari,13.0.4,1,0,0
836,2020-01-12,582431026.1578797769,desktop,Chrome,79.0.3945.88,2,0,0
837,2020-01-12,602666871.1578818183,mobile,Chrome,79.0.3945.116,1,0,0
838,2020-01-12,608560198.1578792115,mobile,Chrome,79.0.3945.116,1,0,0
839,2020-01-12,612106811.1578872229,mobile,Chrome,72.0.3626.74,1,0,0
840,2020-01-12,623016593.1578801390,mobile,Safari,13.0.4,1,0,0
841,2020-01-12,638401994.1578792140,mobile,Chrome,79.0.3945.93,1,0,0
842,2020-01-12,677133794.1578826292,mobile,Chrome,79.0.3945.116,1,1,12.49
843,2020-01-12,703486249.1578803594,mobile,Samsung Internet,10.2,1,0,0
844,2020-01-12,71470710.1578863282,desktop,Chrome,79.0.3945.117,1,0,0
845,2020-01-12,72808897.1578825327,mobile,Safari,13.0.4,1,0,0
846,2020-01-12,794236608.1578856936,tablet,Chrome,79.0.3945.73,1,0,0
847,2020-01-12,827530162.1578805399,mobile,Chrome,79.0.3945.93,1,0,0
848,2020-01-12,84874763.1578841823,mobile,Safari,13.0.4,1,0,0
849,2020-01-12,86937573.1578803406,mobile,Chrome,79.0.3945.116,1,0,0
850,2020-01-12,872638154.1578849081,mobile,Chrome,79.0.3945.116,1,0,0
851,2020-01-12,926726560.1578858168,desktop,Chrome,79.0.3945.117,1,0,0
852,2020-01-12,994427718.1578822067,tablet,Safari,12.1.2,1,0,0
853,2020-01-13,1003988164.1578903170,desktop,Chrome,79.0.3945.117,1,0,0
854,2020-01-13,1038125156.1578887229,mobile,Samsung Internet,10.2,1,0,0
855,2020-01-13,1038837067.1578881132,desktop,Internet Explorer,11.0,1,0,0
856,2020-01-13,1048752453.1578878080,mobile,Safari,13.0.4,1,0,0
857,2020-01-13,1052991523.1561550236,desktop,Firefox,72.0,1,0,0
858,2020-01-13,1082088125.1578900492,mobile,Safari,12.0,2,0,0
859,2020-01-13,1087715382.1578933084,desktop,Chrome,79.0.3945.117,1,0,0
860,2020-01-13,1099225503.1578947273,desktop,Chrome,79.0.3945.117,1,0,0
861,2020-01-13,1151757981.1578911767,desktop,Edge,15.15063,1,0,0
862,2020-01-13,1187794603.1578906298,mobile,Chrome,79.0.3945.116,1,0,0
863,2020-01-13,1199119186.1578885496,mobile,Safari,12.1.1,1,0,0
864,2020-01-13,1242580775.1530995682,mobile,Safari,13.0.4,1,0,0
865,2020-01-13,13000067.1578901097,mobile,Safari,13.0.4,1,0,0
866,2020-01-13,1349572578.1578917835,mobile,Samsung Internet,10.2,2,0,0
867,2020-01-13,1361404379.1578903167,mobile,Chrome,79.0.3945.116,1,0,0
868,2020-01-13,1389195032.1578905809,mobile,Safari,13.0.1,2,1,6.49
869,2020-01-13,1419552071.1578914200,mobile,Chrome,79.0.3945.116,1,0,0
870,2020-01-13,1419639628.1578914178,desktop,Firefox,72.0,1,0,0
871,2020-01-13,1420230078.1578909973,desktop,Chrome,79.0.3945.117,1,0,0
872,2020-01-13,1509560100.1578911394,mobile,Chrome,79.0.3945.93,1,0,0
873,2020-01-13,1520500228.1578887174,mobile,Chrome,76.0.3809.132,1,0,0
874,2020-01-13,1579307520.1578926329,desktop,Chrome,79.0.3945.117,1,0,0
875,2020-01-13,1636289894.1578910640,mobile,Chrome,79.0.3945.116,3,0,0
876,2020-01-13,1678291182.1578905308,mobile,Safari,12.1.2,1,0,0
877,2020-01-13,1711582181.1578914304,mobile,Safari,13.0.4,1,0,0
878,2020-01-13,1719966710.1578908908,mobile,Chrome,79.0.3945.116,1,0,0
879,2020-01-13,1752854476.1578876916,mobile,Chrome,79.0.3945.93,1,0,0
880,2020-01-13,1777844637.1578908545,mobile,Safari,13.0.4,1,0,0
881,2020-01-13,1782941752.1578932215,desktop,Chrome,79.0.3945.117,1,0,0
882,2020-01-13,1802491272.1578898496,tablet,Safari,605.1,1,0,0
883,2020-01-13,1813916467.1578910685,mobile,Chrome,79.0.3945.116,1,0,0
884,2020-01-13,1833563667.1578921957,tablet,Safari,11.0,2,1,14.95
885,2020-01-13,1844752330.1578882124,mobile,Safari,13.0.4,1,0,0
886,2020-01-13,1863971234.1578730828,desktop,Internet Explorer,11.0,1,0,0
887,2020-01-13,1872891483.1578927975,desktop,Chrome,79.0.3945.117,1,0,0
888,2020-01-13,1875075720.1578909735,mobile,Chrome,79.0.3945.116,1,0,0
889,2020-01-13,1877655673.1578927874,desktop,Chrome,79.0.3945.117,1,0,0
890,2020-01-13,1879252483.1578907673,desktop,Chrome,79.0.3945.117,1,0,0
891,2020-01-13,1895766301.1578931970,desktop,Firefox,72.0,1,0,0
892,2020-01-13,19043584.1578929418,mobile,Chrome,79.0.3945.116,1,0,0
893,2020-01-13,1909764489.1578910655,mobile,Chrome,79.0.3945.116,1,0,0
894,2020-01-13,193171129.1578953741,mobile,Safari,13.0.4,1,0,0
895,2020-01-13,1954951337.1578958914,mobile,Safari,13.0.4,1,0,0
896,2020-01-13,208051363.1578877801,mobile,Chrome,79.0.3945.116,5,0,0
897,2020-01-13,2135845341.1578879386,mobile,Safari,13.0.4,1,0,0
898,2020-01-13,242837114.1578894697,mobile,Chrome,79.0.3945.116,1,0,0
899,2020-01-13,272622045.1578907623,mobile,Safari,13.0.4,1,0,0
900,2020-01-13,278087028.1578925080,desktop,Chrome,79.0.3945.117,2,0,0
901,2020-01-13,281037071.1578908828,desktop,Chrome,79.0.3945.117,1,0,0
902,2020-01-13,291077489.1578904315,tablet,Safari,605.1,1,0,0
903,2020-01-13,377100077.1578952061,tablet,Chrome,73.0.3683.90,1,0,0
904,2020-01-13,383358833.1578907651,mobile,Safari,13.0.4,2,2,5.98
905,2020-01-13,386093414.1578901923,mobile,Chrome,79.0.3945.116,1,0,0
906,2020-01-13,426133241.1578305883,mobile,Safari,13.0.4,2,0,0
907,2020-01-13,443993463.1578919474,mobile,Safari,13.0.4,1,0,0
908,2020-01-13,50278220.1578883615,mobile,Safari,13.0.4,1,0,0
909,2020-01-13,590712698.1578913619,tablet,Chrome,79.0.3945.116,1,0,0
910,2020-01-13,60192892.1578912247,desktop,Chrome,79.0.3945.117,1,0,0
911,2020-01-13,631886310.1578908757,mobile,Chrome,79.0.3945.116,1,0,0
912,2020-01-13,646988164.1578902043,mobile,Chrome,79.0.3945.116,1,0,0
913,2020-01-13,647834405.1578884754,mobile,Safari,604.1,1,0,0
914,2020-01-13,684135778.1578959912,tablet,Safari,12.0,1,0,0
915,2020-01-13,691628130.1578952484,mobile,Safari,11.0,1,0,0
916,2020-01-13,695641956.1578901614,mobile,Chrome,79.0.3945.116,2,0,0
917,2020-01-13,71470710.1578863282,desktop,Chrome,79.0.3945.117,2,1,24.49
918,2020-01-13,753292924.1578941011,desktop,Chrome,77.0.3865.90,1,0,0
919,2020-01-13,756772782.1578742489,tablet,Safari,12.1.2,1,0,0
920,2020-01-13,776774568.1578893358,desktop,Chrome,72.0.3626.121,1,0,0
921,2020-01-13,78959224.1578936431,desktop,Safari,13.0.4,1,0,0
922,2020-01-13,797084343.1578897719,mobile,Safari,13.0.4,1,0,0
923,2020-01-13,835129759.1578885102,mobile,Samsung Internet,10.1,1,0,0
924,2020-01-13,836704107.1578884317,desktop,Chrome,79.0.3945.116,1,0,0
925,2020-01-13,897967817.1578954871,mobile,Safari,13.0.4,1,0,0
926,2020-01-13,902821974.1578932804,desktop,Edge,18.18362,1,0,0
927,2020-01-13,915823591.1578951202,desktop,Safari,13.0.4,1,0,0
928,2020-01-13,937157388.1578910862,desktop,Chrome,79.0.3945.117,1,0,0
929,2020-01-13,938643224.1578910489,mobile,Chrome,79.0.3945.116,1,0,0
930,2020-01-13,972357806.1578939906,mobile,Safari,13.0.4,1,0,0
931,2020-01-13,976053746.1578899629,mobile,Chrome,79.0.3945.116,1,0,0
932,2020-01-14,1037736121.1579007453,desktop,'',(not set),1,0,0
933,2020-01-14,1052991523.1561550236,desktop,Firefox,72.0,2,0,0
934,2020-01-14,1056986658.1579007196,desktop,'',(not set),1,0,0
935,2020-01-14,1169465895.1578965412,desktop,Edge,18.17763,1,0,0
936,2020-01-14,1173839979.1578968522,mobile,UC Browser,11.9.4.974,1,0,0
937,2020-01-14,1179817000.1579019441,mobile,Safari,12.1.2,1,0,0
938,2020-01-14,1204037593.1579012331,mobile,Safari,13.0.4,1,0,0
939,2020-01-14,1224982768.1579041280,mobile,Chrome,79.0.3945.116,1,0,0
940,2020-01-14,1238670793.1578960397,mobile,Safari,13.0.4,1,0,0
941,2020-01-14,1246599669.1578980726,mobile,Safari,13.0.4,1,0,0
942,2020-01-14,1255997603.1579037329,mobile,Safari (in-app),(not set),1,0,0
943,2020-01-14,1290669234.1579014859,mobile,Chrome,79.0.3945.116,1,0,0
944,2020-01-14,1314219508.1578995655,desktop,Chrome,79.0.3945.117,1,0,0
945,2020-01-14,1316742514.1578965691,mobile,Firefox,68.0,1,0,0
946,2020-01-14,1371500173.1578967013,tablet,Amazon Silk,78.5.26,1,0,0
947,2020-01-14,1401743662.1578968172,mobile,Safari,13.0.4,1,0,0
948,2020-01-14,1441101464.1579007311,desktop,'',(not set),1,0,0
949,2020-01-14,1441662620.1578964828,mobile,Samsung Internet,10.2,1,0,0
950,2020-01-14,1509119076.1579037330,mobile,Safari,13.0.4,1,1,6.99
951,2020-01-14,1527551813.1579003769,mobile,Safari,13.0.4,1,0,0
952,2020-01-14,1549040111.1579009009,mobile,Safari,13.0.4,3,0,0
953,2020-01-14,1556284810.1579007199,desktop,'',(not set),1,0,0
954,2020-01-14,1556978900.1579007145,desktop,'',(not set),1,0,0
955,2020-01-14,156544809.1579018977,mobile,Safari,13.0.4,1,0,0
956,2020-01-14,1571998012.1579003408,desktop,Safari,13.0.4,1,0,0
957,2020-01-14,15928951.1578983106,mobile,Safari,13.0.4,1,1,35.99
958,2020-01-14,1615037652.1578970234,mobile,Chrome,79.0.3945.116,1,0,0
959,2020-01-14,1619541871.1579007307,desktop,'',(not set),1,0,0
960,2020-01-14,1715846758.1579025647,tablet,Chrome,79.0.3945.116,1,0,0
961,2020-01-14,1721139297.1579007457,desktop,'',(not set),1,0,0
962,2020-01-14,1748839526.1579041487,mobile,Safari,13.0.4,1,0,0
963,2020-01-14,1783324950.1579029935,tablet,Amazon Silk,79.1.135,1,0,0
964,2020-01-14,1804905221.1578997433,mobile,Chrome,79.0.3945.116,1,0,0
965,2020-01-14,1819402650.1579027301,desktop,Chrome,81.0.4027.0,1,0,0
966,2020-01-14,1824182351.1578990633,mobile,Chrome,79.0.3945.93,1,0,0
967,2020-01-14,1825294083.1578968476,mobile,Chrome,79.0.3945.116,2,0,0
968,2020-01-14,1917555996.1579007377,desktop,'',(not set),1,0,0
969,2020-01-14,1924326426.1579031156,desktop,Chrome,79.0.3945.117,1,0,0
970,2020-01-14,193171129.1578953741,mobile,Safari,13.0.4,1,1,19.89
971,2020-01-14,1932085744.1579007103,desktop,'',(not set),1,0,0
972,2020-01-14,193340776.1579008143,tablet,Safari,605.1,1,0,0
973,2020-01-14,1959035197.1579007283,desktop,'',(not set),1,0,0
974,2020-01-14,1989508573.1579007420,desktop,'',(not set),1,0,0
975,2020-01-14,1992424925.1579021527,mobile,Chrome,78.0.3904.84,1,0,0
976,2020-01-14,2010903179.1578972503,mobile,Safari,13.0.4,2,0,0
977,2020-01-14,2013667005.1579024128,mobile,Safari,13.0.4,1,0,0
978,2020-01-14,2038046235.1577984334,tablet,Safari,10.0,1,0,0
979,2020-01-14,21102727.1579026730,mobile,Samsung Internet,10.2,1,0,0
980,2020-01-14,2115112598.1578999734,desktop,Chrome,78.0.3904.87,2,0,0
981,2020-01-14,2124584302.1579013942,mobile,Safari,13.0.4,2,1,71.98
982,2020-01-14,233288644.1557597085,mobile,Safari,13.0.4,1,0,0
983,2020-01-14,253745052.1578971633,mobile,Safari,13.0.4,1,0,0
984,2020-01-14,271254150.1579038803,desktop,Safari,13.0.4,1,0,0
985,2020-01-14,28320178.1578985456,desktop,Chrome,79.0.3945.117,1,0,0
986,2020-01-14,314975537.1579007380,desktop,'',(not set),1,0,0
987,2020-01-14,341489240.1579036657,mobile,Safari,13.0.4,1,0,0
988,2020-01-14,34950474.1579007291,desktop,Chrome,79.0.3945.117,1,0,0
989,2020-01-14,352022662.1579007193,desktop,'',(not set),1,0,0
990,2020-01-14,361489895.1579007152,desktop,'',(not set),1,0,0
991,2020-01-14,372433925.1579010472,desktop,Edge,17.17134,1,0,0
992,2020-01-14,377344535.1579035498,desktop,Opera,65.0.3467.78,1,0,0
993,2020-01-14,438063001.1579023188,desktop,Safari,13.0.1,1,0,0
994,2020-01-14,440223106.1579007280,desktop,'',(not set),1,0,0
995,2020-01-14,443223254.1578964056,mobile,Safari,12.1.2,1,1,9.99
996,2020-01-14,473516784.1579013492,mobile,Safari,13.0.4,3,0,0
997,2020-01-14,474249190.1579019074,desktop,Chrome,79.0.3945.117,1,0,0
998,2020-01-14,48847376.1564739270,desktop,Chrome,79.0.3945.117,1,0,0
999,2020-01-14,530585863.1579006884,desktop,Opera,65.0.3467.78,1,0,0
1000,2020-01-14,530968633.1579007149,desktop,'',(not set),1,0,0
1001,2020-01-14,532175537.1578968595,mobile,UC Browser,11.9.4.974,1,0,0
1002,2020-01-14,542854116.1578963760,mobile,Chrome,79.0.3945.116,1,0,0
1003,2020-01-14,585095039.1579028374,mobile,Chrome,79.0.3945.116,1,0,0
1004,2020-01-14,58561769.1578981193,mobile,Safari,13.0.4,1,0,0
1005,2020-01-14,621283851.1579026717,mobile,Android Webview,79.0.3945.116,1,0,0
1006,2020-01-14,658979255.1579007240,desktop,'',(not set),1,0,0
1007,2020-01-14,659016616.1578998788,desktop,Chrome,79.0.3945.117,1,0,0
1008,2020-01-14,684135778.1578959912,tablet,Safari,12.0,1,0,0
1009,2020-01-14,695158455.1579008821,desktop,Chrome,79.0.3945.88,1,0,0
1010,2020-01-14,718592587.1579006669,desktop,Chrome,79.0.3945.117,1,0,0
1011,2020-01-14,76169919.1579007121,desktop,Firefox,60.0,1,0,0
1012,2020-01-14,765082715.1579027018,mobile,Samsung Internet,10.2,1,0,0
1013,2020-01-14,768793964.1579007243,desktop,'',(not set),1,0,0
1014,2020-01-14,814602826.1579010924,desktop,Edge,18.18363,1,0,0
1015,2020-01-14,822739843.1579018763,mobile,Samsung Internet,10.2,1,0,0
1016,2020-01-14,876591679.1579046077,mobile,Chrome,79.0.3945.116,1,0,0
1017,2020-01-14,898554118.1579007343,desktop,'',(not set),1,0,0
1018,2020-01-14,908210333.1579014444,desktop,Chrome,80.0.3987.39,1,0,0
1019,2020-01-14,915167806.1579023576,mobile,Samsung Internet,10.2,1,0,0
1020,2020-01-14,92052872.1579036653,desktop,Firefox,72.0,1,0,0
1021,2020-01-15,1011212637.1579095968,desktop,Edge,18.18362,1,0,0
1022,2020-01-15,1045695410.1579093359,desktop,Chrome,79.0.3945.117,1,0,0
1023,2020-01-15,1070603357.1579091170,mobile,Chrome,79.0.3945.116,2,0,0
1024,2020-01-15,1105052123.1579123057,desktop,Chrome,79.0.3945.117,1,0,0
1025,2020-01-15,1141014860.1579120445,mobile,Chrome,79.0.3945.116,1,0,0
1026,2020-01-15,1169838770.1579091186,mobile,Chrome,79.0.3945.93,1,0,0
1027,2020-01-15,1243611648.1579056360,mobile,Chrome,79.0.3945.116,1,0,0
1028,2020-01-15,1259551356.1579081543,mobile,Chrome,79.0.3945.116,1,0,0
1029,2020-01-15,1310703344.1579128176,mobile,Safari,13.0.4,1,0,0
1030,2020-01-15,1315859417.1579096437,desktop,Chrome,79.0.3945.117,2,0,0
1031,2020-01-15,1335644253.1579126062,mobile,Chrome,79.0.3945.116,1,0,0
1032,2020-01-15,1348209034.1579116723,mobile,Chrome,77.0.3865.92,1,0,0
1033,2020-01-15,1369264896.1579106959,desktop,Firefox,72.0,2,0,0
1034,2020-01-15,1407040334.1579100324,desktop,Chrome,79.0.3945.117,1,0,0
1035,2020-01-15,1441662620.1578964828,mobile,Samsung Internet,10.2,1,0,0
1036,2020-01-15,1524511340.1579105320,desktop,Chrome,79.0.3945.117,1,0,0
1037,2020-01-15,1545234755.1579066720,desktop,Firefox,72.0,1,0,0
1038,2020-01-15,1586823163.1579053325,mobile,Chrome,79.0.3945.116,1,0,0
1039,2020-01-15,1605193107.1579051110,mobile,Samsung Internet,10.2,1,0,0
